,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-01-27 21:00:00+00:00,0.16019032717186635,0.021113091449999954,-0.02862380649510543,0.11918086899209457,0.11629443663036393,0.5493133437776411,0.0,9076.591829000003,11345.67,11345.67,0.0,0.5555540368153018,11345.67,11345.67,3,-0.14595955174337705,0.7412397182394971,0.5555540368153018,[],2015-01-27 21:00:00+00:00,2015-01,2015-01-27 14:31:00+00:00,-234.52500000000146,20422.261829000003,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 521.19, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.78, 'amount': 53}, {'sid': Equity(167 [AMZN]), 'cost_basis': 299.03044000000006, 'last_sale_price': 306.75, 'amount': 12}]",-0.01135341144493729,0.20363298148841136,0.0,0.0,0,0.25369219332047976,9076.591829000003,11580.195,11580.195,269,[],0.0
2015-01-28 21:00:00+00:00,0.15993026706033683,0.017562091449999873,-0.024953727943262005,0.10482808950384626,0.11678385023328819,0.5459694775939893,0.0,9076.591829000003,11274.65,11274.65,0.0,0.5540030478107685,11274.65,11274.65,3,-0.14595955174337705,0.7412397182394971,0.5540030478107685,[],2015-01-28 21:00:00+00:00,2015-01,2015-01-28 14:31:00+00:00,-71.02000000000044,20351.241829000002,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 512.4300000000001, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 76.24, 'amount': 53}, {'sid': Equity(167 [AMZN]), 'cost_basis': 299.03044000000006, 'last_sale_price': 303.91, 'amount': 12}]",-0.0034775775863941094,0.1829139689704115,0.0,0.0,0,0.2278542975218784,9076.591829000003,11345.67,11345.67,270,[],0.0
2015-01-29 21:00:00+00:00,0.1598900490651308,0.027228091450000047,-0.02110683123788326,0.11504055469123808,0.11687916864053627,0.5487113062250055,0.0,9076.591829000003,11467.970000000001,11467.970000000001,0.0,0.5581997852011721,11467.970000000001,11467.970000000001,3,-0.14595955174337705,0.7412397182394971,0.5581997852011721,[],2015-01-29 21:00:00+00:00,2015-01,2015-01-29 14:31:00+00:00,193.32000000000335,20544.561829000006,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 513.23, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 78.0, 'amount': 53}, {'sid': Equity(167 [AMZN]), 'cost_basis': 299.03044000000006, 'last_sale_price': 311.78000000000003, 'amount': 12}]",0.009499174626509843,0.2375301936659089,0.0,0.0,0,0.2963621319182128,9076.591829000003,11274.65,11274.65,271,[],0.0
2015-01-30 21:00:00+00:00,0.1618087988940305,0.05585159144999974,0.013980495448943309,0.10101918286556666,0.11733283420041268,0.5182145177649538,0.0,9076.591829000003,12040.44,12040.44,0.0,0.570176722633191,12040.44,12040.44,3,-0.14595955174337705,0.7412397182394971,0.570176722633191,"[{'dt': Timestamp('2015-01-30 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0, 'sid': Equity(167 [AMZN]), 'created': Timestamp('2015-01-30 21:00:00+0000', tz='UTC'), 'status': 0, 'limit_reached': False, 'filled': 0, 'stop_reached': False, 'reason': None, 'amount': -12, 'id': 'b046c1b9cd904ff581d92c04357d0835', 'limit': None}]",2015-01-30 21:00:00+00:00,2015-01,2015-01-30 14:31:00+00:00,572.4699999999975,21117.031829000003,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 537.55, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.91, 'amount': 53}, {'sid': Equity(167 [AMZN]), 'cost_basis': 299.03044000000006, 'last_sale_price': 354.53000000000003, 'amount': 12}]",0.027864794818447614,0.39339640350280214,0.0,0.0,0,0.4976394226617769,9076.591829000003,11467.970000000001,11467.970000000001,272,[],0.0
2015-02-02 21:00:00+00:00,0.1615152613870768,0.057395150449999655,0.009735049387707972,0.11465420552719308,0.11768333299187521,0.5142058823636346,4371.441180000001,13448.033009000002,7699.870000000001,7699.870000000001,0.0,0.3640961468720154,7699.870000000001,7699.870000000001,2,-0.14595955174337705,0.7412397182394971,0.3640961468720154,"[{'dt': Timestamp('2015-02-02 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0.012, 'sid': Equity(167 [AMZN]), 'created': Timestamp('2015-01-30 21:00:00+0000', tz='UTC'), 'status': 1, 'limit_reached': False, 'filled': -12, 'stop_reached': False, 'reason': None, 'amount': -12, 'id': 'b046c1b9cd904ff581d92c04357d0835', 'limit': None}]",2015-02-02 21:00:00+00:00,2015-02,2015-02-02 14:31:00+00:00,30.871179999998276,21147.903009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 532.2, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 74.99, 'amount': 53}]",0.0014619090528433798,0.4010226959211401,0.0,0.0,0,0.5072962436899495,9076.591829000003,12040.44,12040.44,273,"[{'price': 364.28776500000004, 'commission': None, 'dt': Timestamp('2015-02-02 21:00:00+0000', tz='UTC'), 'order_id': 'b046c1b9cd904ff581d92c04357d0835', 'sid': Equity(167 [AMZN]), 'amount': -12}]",0.0
2015-02-03 21:00:00+00:00,0.161222846330565,0.058866650449999725,0.004779293966914899,0.13077334594924706,0.11823632353935326,0.5085889880291631,0.0,13448.033009000002,7729.299999999999,7729.299999999999,0.0,0.364979858262378,7729.299999999999,7729.299999999999,2,-0.14595955174337705,0.7412397182394971,0.364979858262378,[],2015-02-03 21:00:00+00:00,2015-02,2015-02-03 14:31:00+00:00,29.43000000000029,21177.333009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 533.3, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.4, 'amount': 53}]",0.0013916273394802836,0.4082224469822537,0.0,0.0,0,0.5164122710311396,13448.033009000002,7699.870000000001,7699.870000000001,274,[],0.0
2015-02-04 21:00:00+00:00,0.16094052079831506,0.0569561504499998,0.00488736285798308,0.12646774664158333,0.11809159346674504,0.5085570870555217,0.0,13448.033009000002,7691.09,7691.09,0.0,0.3638320282599004,7691.09,7691.09,2,-0.14595955174337705,0.7412397182394971,0.3638320282599004,[],2015-02-04 21:00:00+00:00,2015-02,2015-02-04 14:31:00+00:00,-38.20999999999913,21139.123009000003,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 526.1, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.63, 'amount': 53}]",-0.0018042876307304834,0.3971782522932681,0.0,0.0,0,0.5024293390068577,13448.033009000002,7729.299999999999,7729.299999999999,275,[],0.0
2015-02-05 21:00:00+00:00,0.16065016691583905,0.05822190044999975,0.0015759160038832931,0.13783943741746252,0.11823561581710591,0.5060680277963067,0.0,13448.033009000002,7716.405000000001,7716.405000000001,0.0,0.3645929552544066,7716.405000000001,7716.405000000001,2,-0.14595955174337705,0.7412397182394971,0.3645929552544066,[],2015-02-05 21:00:00+00:00,2015-02,2015-02-05 14:31:00+00:00,25.31500000000233,21164.438009000005,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 529.83, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.615, 'amount': 53}]",0.0011975425843930854,0.40326059252840135,0.0,0.0,0,0.5101281483704696,13448.033009000002,7691.09,7691.09,276,[],0.0
2015-02-06 21:00:00+00:00,0.1603679232064791,0.056603400449999564,0.0014482146103163007,0.13469297115901147,0.11806220366379966,0.5060970311371014,0.0,13448.033009000002,7684.035,7684.035,0.0,0.3636196418035103,7684.035,7684.035,2,-0.14595955174337705,0.7412397182394971,0.3636196418035103,[],2015-02-06 21:00:00+00:00,2015-02,2015-02-06 14:31:00+00:00,-32.37000000000262,21132.068009000002,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 533.875, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 74.47, 'amount': 53}]",-0.0015294523760205347,0.3938355517172849,0.0,0.0,0,0.49819725943789966,13448.033009000002,7716.405000000001,7716.405000000001,277,[],0.0
2015-02-09 21:00:00+00:00,0.16008785738529427,0.054915650449999465,0.0020746328806262593,0.1296143044158471,0.11794346792826384,0.505883040535686,0.0,13448.033009000002,7650.28,7650.28,0.0,0.36260150262898205,7650.28,7650.28,2,-0.14595955174337705,0.7412397182394971,0.36260150262898205,[],2015-02-09 21:00:00+00:00,2015-02,2015-02-09 14:31:00+00:00,-33.75500000000102,21098.313009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 529.28, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 74.44, 'amount': 53}]",-0.0015973353855205374,0.3840607091679066,0.0,0.0,0,0.4858232967494026,13448.033009000002,7684.035,7684.035,278,[],0.0
2015-02-10 21:00:00+00:00,0.1598775408486655,0.06071115044999931,0.0021537662247075318,0.14164825052447738,0.11812856386075636,0.5059465615921998,0.0,13448.033009000002,7766.19,7766.19,0.0,0.3660841123761753,7766.19,7766.19,2,-0.14595955174337705,0.7412397182394971,0.3660841123761753,[],2015-02-10 21:00:00+00:00,2015-02,2015-02-10 14:31:00+00:00,115.90999999999985,21214.223009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 540.16, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.19, 'amount': 53}]",0.005493804170530359,0.4142247283594442,0.0,0.0,0,0.5242316653230591,13448.033009000002,7650.28,7650.28,279,[],0.0
2015-02-11 21:00:00+00:00,0.15960597043135555,0.06345315044999933,0.004213510775436191,0.14231059830668769,0.11791669688361178,0.5059580321559627,0.0,13448.033009000002,7821.030000000001,7821.030000000001,0.0,0.36771859656866557,7821.030000000001,7821.030000000001,2,-0.14595955174337705,0.7412397182394971,0.36771859656866557,[],2015-02-11 21:00:00+00:00,2015-02,2015-02-11 14:31:00+00:00,54.84000000000378,21269.063009000005,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 538.0, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 76.51, 'amount': 53}]",0.002585058145977648,0.4280244930291451,0.0,0.0,0,0.5417444085111197,13448.033009000002,7766.19,7766.19,280,[],0.0
2015-02-12 21:00:00+00:00,0.15932852945622328,0.06551465044999905,0.001799183367082069,0.15329613079196713,0.11802196149386056,0.5042305456665229,0.0,13448.033009000002,7862.26,7862.26,0.0,0.3689419003614602,7862.26,7862.26,2,-0.14595955174337705,0.7412397182394971,0.3689419003614602,[],2015-02-12 21:00:00+00:00,2015-02,2015-02-12 14:31:00+00:00,41.229999999995925,21310.293009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 546.01, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 76.23, 'amount': 53}]",0.0019384963024722257,0.4381549742610893,0.0,0.0,0,0.5545901111506369,13448.033009000002,7821.030000000001,7821.030000000001,281,[],0.0
2015-02-13 21:00:00+00:00,0.1590448819645228,0.06601865044999933,0.00041033515139554666,0.15804367316107615,0.1178604015292155,0.503859679117878,0.0,13448.033009000002,7872.34,7872.34,0.0,0.3692402565694717,7872.34,7872.34,2,-0.14595955174337705,0.7412397182394971,0.3692402565694717,[],2015-02-13 21:00:00+00:00,2015-02,2015-02-13 14:31:00+00:00,10.080000000001746,21320.373009000003,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 551.16, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.74, 'amount': 53}]",0.00047301085891904293,0.4400375676202234,0.0,0.0,0,0.5569698351419551,13448.033009000002,7862.26,7862.26,282,[],0.0
2015-02-17 21:00:00+00:00,0.1587822544237621,0.0634951504499992,-0.002373104331502729,0.1598653453415788,0.11765522023293538,0.503651208133099,0.0,13448.033009000002,7821.870000000001,7821.870000000001,0.0,0.36774356689310284,7821.870000000001,7821.870000000001,2,-0.14595955174337705,0.7412397182394971,0.36774356689310284,[],2015-02-17 21:00:00+00:00,2015-02,2015-02-17 14:31:00+00:00,-50.470000000001164,21269.903009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 545.01, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 75.60000000000001, 'amount': 53}]",-0.002367219371757545,0.42593242687517857,0.0,0.0,0,0.5390942442725051,13448.033009000002,7872.34,7872.34,283,[],0.0
2015-02-18 21:00:00+00:00,0.15850976069912942,0.06561065044999936,-0.0006368461251555768,0.15997564853592072,0.1174479519969414,0.5035939274431936,0.0,13448.033009000002,7864.18,7864.18,0.0,0.36899875187428965,7864.18,7864.18,2,-0.14595955174337705,0.7412397182394971,0.36899875187428965,[],2015-02-18 21:00:00+00:00,2015-02,2015-02-18 14:31:00+00:00,42.31000000000131,21312.213009000003,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 542.65, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 76.71000000000001, 'amount': 53}]",0.001989195718574699,0.43629765166577544,0.0,0.0,0,0.552238733510415,13448.033009000002,7821.870000000001,7821.870000000001,284,[],0.0
2015-02-19 21:00:00+00:00,0.1583965807365948,0.07412215044999937,0.006862265381826438,0.15914764051836094,0.11724701766961113,0.5029152192760332,0.0,13448.033009000002,8034.410000000001,8034.410000000001,0.0,0.37399889745472664,8034.410000000001,8034.410000000001,2,-0.14595955174337705,0.7412397182394971,0.37399889745472664,[],2015-02-19 21:00:00+00:00,2015-02,2015-02-19 14:31:00+00:00,170.22999999999956,21482.443009000002,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 546.45, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 79.42, 'amount': 53}]",0.00798743893598064,0.479665381158345,0.0,0.0,0,0.607764622113716,13448.033009000002,7864.18,7864.18,285,[],0.0
2015-02-20 21:00:00+00:00,0.15811960624327778,0.07375340044999934,0.0040303247446829005,0.1661033876081679,0.11715310495879384,0.5017285742415561,0.0,13448.033009000002,8027.034999999999,8027.034999999999,0.0,0.3737839152190784,8027.034999999999,8027.034999999999,2,-0.14595955174337705,0.7412397182394971,0.3737839152190784,[],2015-02-20 21:00:00+00:00,2015-02,2015-02-20 14:31:00+00:00,-7.375,21475.068009000002,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 541.8, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 79.895, 'amount': 53}]",-0.00034330359898593343,0.4769124569048585,0.0,0.0,0,0.6042751956428793,13448.033009000002,8034.410000000001,8034.410000000001,286,[],0.0
2015-02-23 21:00:00+00:00,0.1579158125181743,0.0685776504499993,-0.00019215224691593313,0.16593763417434304,0.11694998761059354,0.5019447659770302,0.0,13448.033009000002,7923.52,7923.52,0.0,0.37075078243790904,7923.52,7923.52,2,-0.14595955174337705,0.7412397182394971,0.37075078243790904,[],2015-02-23 21:00:00+00:00,2015-02,2015-02-23 14:31:00+00:00,-103.51499999999942,21371.553009000003,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 535.0, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 78.84, 'amount': 53}]",-0.004820240846576951,0.4490623979335936,0.0,0.0,0,0.5688730313272073,13448.033009000002,8027.034999999999,8027.034999999999,287,[],0.0
2015-02-24 21:00:00+00:00,0.157640465611573,0.06882165044999922,-0.0012134527126123063,0.16924966191048618,0.11676551782248062,0.5017697682871899,0.0,13448.033009000002,7928.4,7928.4,0.0,0.37089443297962527,7928.4,7928.4,2,-0.14595955174337705,0.7412397182394971,0.37089443297962527,[],2015-02-24 21:00:00+00:00,2015-02,2015-02-24 14:31:00+00:00,4.879999999997381,21376.433009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 538.65, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 78.45, 'amount': 53}]",0.00022834091644829968,0.449552227061596,0.0,0.0,0,0.5694901189789524,13448.033009000002,7923.52,7923.52,288,[],0.0
2015-02-25 21:00:00+00:00,0.15744474040519013,0.07480115044999947,0.004126679593796645,0.16825609084102822,0.11657016344431897,0.5012207785164019,0.0,13448.033009000002,8047.990000000001,8047.990000000001,0.0,0.37439437037401985,8047.990000000001,8047.990000000001,2,-0.14595955174337705,0.7412397182394971,0.37439437037401985,[],2015-02-25 21:00:00+00:00,2015-02,2015-02-25 14:31:00+00:00,119.59000000000378,21496.023009000004,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 547.33, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 79.56, 'amount': 53}]",0.005594478739724851,0.47953736724713325,0.0,0.0,0,0.6077733039229686,13448.033009000002,7928.4,7928.4,289,[],0.0
2015-02-26 21:00:00+00:00,0.1572616081544891,0.08123965044999926,0.009976793128473771,0.16687626941341627,0.11637969500014121,0.5004851521332819,0.0,13448.033009000002,8176.759999999999,8176.759999999999,0.0,0.37811968866462314,8176.759999999999,8176.759999999999,2,-0.14595955174337705,0.7412397182394971,0.37811968866462314,[],2015-02-26 21:00:00+00:00,2015-02,2015-02-26 14:31:00+00:00,128.7699999999968,21624.793009,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 559.29, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 80.41, 'amount': 53}]",0.005990410409687508,0.5115409304488419,0.0,0.0,0,0.6487004323282031,13448.033009000002,8047.990000000001,8047.990000000001,290,[],0.0
2015-02-27 21:00:00+00:00,0.15701135371493583,0.07859265044999919,0.009264888409542094,0.16290151777314055,0.11623745721275064,0.5006840829783188,0.0,13448.033009000002,8123.82,8123.82,0.0,0.3765935173306928,8123.82,8123.82,2,-0.14595955174337705,0.7412397182394971,0.3765935173306928,[],2015-02-27 21:00:00+00:00,2015-02,2015-02-27 14:31:00+00:00,-52.93999999999869,21571.853009000002,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 562.63, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 78.97, 'amount': 53}]",-0.0024481159185185675,0.49709325937043447,0.0,0.0,0,0.6303532399876369,13448.033009000002,8176.759999999999,8176.759999999999,291,[],0.0
2015-03-02 21:00:00+00:00,0.1568284922277925,0.0849961504499992,0.011507830753890724,0.17024370582787451,0.11616122640878176,0.5016946138151503,0.0,13448.033009000002,8251.89,8251.89,0.0,0.3802727777687296,8251.89,8251.89,2,-0.14595955174337705,0.7412397182394971,0.3802727777687296,"[{'dt': Timestamp('2015-03-02 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0, 'sid': Equity(1245 [GOOGL]), 'created': Timestamp('2015-03-02 21:00:00+0000', tz='UTC'), 'status': 0, 'limit_reached': False, 'filled': 0, 'stop_reached': False, 'reason': None, 'amount': -7, 'id': 'aefa87334c2f4911a6d5067e55cee383', 'limit': None}]",2015-03-02 21:00:00+00:00,2015-03,2015-03-02 14:31:00+00:00,128.0699999999997,21699.923009000002,"[{'sid': Equity(1245 [GOOGL]), 'cost_basis': 537.1894599999999, 'last_sale_price': 575.02, 'amount': 7}, {'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 79.75, 'amount': 53}]",0.005936903053556319,0.5286387759481126,0.0,0.0,0,0.670724192625018,13448.033009000002,8123.82,8123.82,292,[],0.0
2015-03-03 21:00:00+00:00,0.15656022483226031,0.08581826132499915,0.01403763074494635,0.16544066288360804,0.11604298243876039,0.5008680573003217,4049.5322175,17497.565226500003,4218.8,4218.8,0.0,0.19426823761703416,4218.8,4218.8,1,-0.14595955174337705,0.7412397182394971,0.19426823761703416,"[{'dt': Timestamp('2015-03-03 21:00:00+0000', tz='UTC'), 'stop': None, 'commission': 0.007, 'sid': Equity(1245 [GOOGL]), 'created': Timestamp('2015-03-02 21:00:00+0000', tz='UTC'), 'status': 1, 'limit_reached': False, 'filled': -7, 'stop_reached': False, 'reason': None, 'amount': -7, 'id': 'aefa87334c2f4911a6d5067e55cee383', 'limit': None}]",2015-03-03 21:00:00+00:00,2015-03,2015-03-03 14:31:00+00:00,16.44221749999997,21716.365226500002,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 79.60000000000001, 'amount': 53}]",0.0007577085639050019,0.5318997784918106,0.0,0.0,0,0.6748598930950827,13448.033009000002,8251.89,8251.89,293,"[{'price': 578.5056025, 'commission': None, 'dt': Timestamp('2015-03-03 21:00:00+0000', tz='UTC'), 'order_id': 'aefa87334c2f4911a6d5067e55cee383', 'sid': Equity(1245 [GOOGL]), 'amount': -7}]",0.0
2015-03-04 21:00:00+00:00,0.15631478959382666,0.08925001132499921,0.01879861589234122,0.1605276510376472,0.11592875231279472,0.4992827393068696,0.0,17497.565226500003,4287.4349999999995,4287.4349999999995,0.0,0.1968067457160097,4287.4349999999995,4287.4349999999995,1,-0.14595955174337705,0.7412397182394971,0.1968067457160097,[],2015-03-04 21:00:00+00:00,2015-03,2015-03-04 14:31:00+00:00,68.6349999999984,21785.0002265,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 80.895, 'amount': 53}]",0.0031605196949002767,0.5482534309658872,0.0,0.0,0,0.6957026483198865,17497.565226500003,4218.8,4218.8,294,[],0.0
2015-03-05 21:00:00+00:00,0.15604921902563926,0.09008476132499932,0.01892517459945986,0.16179722650888695,0.11573258753931044,0.4992879705780864,0.0,17497.565226500003,4304.13,4304.13,0.0,0.19742180391405167,4304.13,4304.13,1,-0.14595955174337705,0.7412397182394971,0.19742180391405167,[],2015-03-05 21:00:00+00:00,2015-03,2015-03-05 14:31:00+00:00,16.695000000003347,21801.695226500004,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 81.21000000000001, 'amount': 53}]",0.0007663529872123931,0.5515199541535604,0.0,0.0,0,0.6998458639517428,17497.565226500003,4287.4349999999995,4287.4349999999995,295,[],0.0
2015-03-06 21:00:00+00:00,0.15581373533246068,0.08689151132499928,0.02287867236207708,0.1454573060098312,0.116318899629148,0.49559653640881984,0.0,17497.565226500003,4240.264999999999,4240.264999999999,0.0,0.19506385668753667,4240.264999999999,4240.264999999999,1,-0.14595955174337705,0.7412397182394971,0.19506385668753667,[],2015-03-06 21:00:00+00:00,2015-03,2015-03-06 14:31:00+00:00,-63.8650000000016,21737.830226500002,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 80.005, 'amount': 53}]",-0.0029293593611184887,0.5344816762498531,0.0,0.0,0,0.6781843287564694,17497.565226500003,4304.13,4304.13,296,[],0.0
2015-03-09 20:00:00+00:00,0.1555582702727258,0.08539426132499939,0.019931042015564948,0.15020456446891894,0.1161711442813164,0.4947865469552281,0.0,17497.565226500003,4210.32,4210.32,0.0,0.19395348538420648,4210.32,4210.32,1,-0.14595955174337705,0.7412397182394971,0.19395348538420648,[],2015-03-09 20:00:00+00:00,2015-03,2015-03-09 13:31:00+00:00,-29.94499999999971,21707.885226500002,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 79.44, 'amount': 53}]",-0.0013775523908312604,0.5260430790353193,0.0,0.0,0,0.6674714778654997,17497.565226500003,4240.264999999999,4240.264999999999,297,[],0.0
2015-03-10 20:00:00+00:00,0.155362573212019,0.08038576132499942,0.023202128134462985,0.13154656253375063,0.11699010513674604,0.4913430865722411,0.0,17497.565226500003,4110.15,4110.15,0.0,0.1902167793732886,4110.15,4110.15,1,-0.14595955174337705,0.7412397182394971,0.1902167793732886,[],2015-03-10 20:00:00+00:00,2015-03,2015-03-10 13:31:00+00:00,-100.16999999999825,21607.715226500004,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 77.55, 'amount': 53}]",-0.0046144522580079395,0.4998217852919257,0.0,0.0,0,0.634087112047038,17497.565226500003,4210.32,4210.32,298,[],0.0
2015-03-11 20:00:00+00:00,0.1551018610849888,0.0804387613249995,0.024179873566018584,0.1288965992966855,0.11682160586148109,0.49115248041404375,0.0,17497.565226500003,4111.21,4111.21,0.0,0.1902565025970654,4111.21,4111.21,1,-0.14595955174337705,0.7412397182394971,0.1902565025970654,[],2015-03-11 20:00:00+00:00,2015-03,2015-03-11 13:31:00+00:00,1.0599999999976717,21608.7752265,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 77.57000000000001, 'amount': 53}]",4.905655174036738e-05,0.4992540544479406,0.0,0.0,0,0.6333640523880474,17497.565226500003,4110.15,4110.15,299,[],0.0
2015-03-12 20:00:00+00:00,0.1548671505122022,0.08404276132499944,0.02187452804522927,0.1432491931032387,0.11716800167145673,0.48889543916372347,0.0,17497.565226500003,4183.29,4183.29,0.0,0.1929485694312862,4183.29,4183.29,1,-0.14595955174337705,0.7412397182394971,0.1929485694312862,[],2015-03-12 20:00:00+00:00,2015-03,2015-03-12 13:31:00+00:00,72.08000000000175,21680.855226500003,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 78.93, 'amount': 53}]",0.0033356818812944056,0.5164367528655291,0.0,0.0,0,0.6552639625351899,17497.565226500003,4111.21,4111.21,300,[],0.0
2015-03-13 20:00:00+00:00,0.15462532156460174,0.08171076132499944,0.022561306353604982,0.13623869530469568,0.11712860599445996,0.4885887271859226,0.0,17497.565226500003,4136.65,4136.65,0.0,0.1912086921892581,4136.65,4136.65,1,-0.14595955174337705,0.7412397182394971,0.1912086921892581,[],2015-03-13 20:00:00+00:00,2015-03,2015-03-13 13:31:00+00:00,-46.63999999999942,21634.215226500004,"[{'sid': Equity(1037 [FB]), 'cost_basis': 73.787875, 'last_sale_price': 78.05, 'amount': 53}]",-0.002151206652724391,0.503878446750337,0.0,0.0,0,0.6393110336381709,17497.565226500003,4183.29,4183.29,301,[],0.0
